survived,deck,embarked,pclass,embark_town,sex,adult_male,who,wspd,lfwa,class,tprc,sibsp,age,alone,fare,parch
1,E,S,1.0,Southampton,male,True,man,251.0,102.0,First,81.65,0.0,51.0,True,26.55,0.0
1,,C,3.0,Cherbourg,male,True,man,222.0,44.0,Third,23.674999999999997,0.0,22.0,True,7.225,0.0
1,E,S,,Southampton,male,True,man,48.0,96.0,First,81.65,,,True,26.55,0.0
1,B,S,,Southampton,male,True,man,41.0,62.0,First,173.0,1.0,31.0,False,57.0,0.0
0,,S,3.0,Southampton,male,True,man,16.0,32.0,Third,26.150000000000002,0.0,16.0,True,8.05,0.0
0,,S,3.0,Southampton,female,False,woman,,,Third,210.64999999999998,8.0,,False,69.55,2.0
1,B,C,1.0,Cherbourg,female,False,woman,21.0,42.0,First,789.125,2.0,21.0,False,262.375,2.0
0,,C,3.0,Cherbourg,female,False,woman,,,Third,45.3626,1.0,,False,14.4542,0.0
0,,S,3.0,Southampton,male,True,man,,,Third,26.150000000000002,0.0,,True,8.05,
0,,S,3.0,Southampton,male,True,man,,,Third,26.150000000000002,0.0,,True,8.05,0.0
0,,S,2.0,Southampton,male,True,man,33.0,46.0,Second,41.0,,23.0,True,13.0,0.0
1,B,C,1.0,Cherbourg,male,True,man,25.0,50.0,First,275.2376,,25.0,False,91.0792,0.0
0,,S,3.0,Southampton,male,True,man,51.0,102.0,Third,25.25,0.0,51.0,True,,0.0
1,C,S,1.0,Southampton,female,False,woman,235.0,70.0,First,252.42499999999998,1.0,35.0,False,83.475,0.0
0,D,S,1.0,Southampton,male,True,man,19.0,38.0,First,161.3,1.0,19.0,False,53.1,0.0
0,,Q,3.0,Queenstown,female,False,woman,18.0,36.0,Third,22.25,0.0,,True,6.75,
0,B,S,1.0,Southampton,male,True,man,61.0,122.0,First,102.5,0.0,61.0,True,33.5,0.0
1,B,S,,Southampton,female,False,woman,36.0,72.0,First,215.0,,36.0,False,71.0,2.0
0,,S,1.0,Southampton,male,True,man,52.0,84.0,First,158.0,1.0,42.0,False,52.0,0.0
0,,C,3.0,Cherbourg,male,True,man,,,Third,23.6876,0.0,,True,7.2292,0.0
0,,S,3.0,Southampton,male,True,man,,,Third,210.64999999999998,8.0,,False,69.55,2.0
1,,S,3.0,Southampton,male,True,man,32.0,64.0,Third,171.4874,0.0,32.0,True,,
0,C,C,1.0,Cherbourg,male,True,man,49.0,98.0,First,334.6499,,49.0,False,,1.0
0,,S,2.0,Southampton,male,True,man,29.0,58.0,Second,33.5,0.0,29.0,True,10.5,0.0
1,,S,3.0,Southampton,female,False,woman,33.0,66.0,Third,49.55,3.0,33.0,False,15.85,0.0
0,,S,2.0,Southampton,male,True,man,39.0,78.0,Second,41.0,0.0,39.0,True,,0.0
1,E,S,1.0,Southampton,female,False,woman,39.0,78.0,First,169.7,1.0,39.0,False,55.9,0.0
1,D,C,1.0,Cherbourg,male,True,man,27.0,54.0,First,232.18760000000003,0.0,27.0,True,76.7292,0.0
1,A,C,1.0,Cherbourg,female,False,woman,48.0,96.0,First,120.80000000000001,1.0,48.0,False,,0.0
1,,Q,3.0,Queenstown,female,False,woman,,,Third,25.25,0.0,,True,7.75,0.0
1,D,C,1.0,Cherbourg,male,True,man,248.0,96.0,First,232.18760000000003,1.0,48.0,False,76.7292,0.0
0,,S,2.0,Southampton,male,True,man,39.0,78.0,Second,41.0,0.0,39.0,True,,0.0
0,C,S,1.0,Southampton,male,True,man,219.0,38.0,First,791.0,,19.0,False,263.0,2.0
0,,S,2.0,Southampton,male,True,man,36.0,52.0,Second,33.5,0.0,26.0,True,10.5,0.0
0,,S,1.0,Southampton,male,True,man,62.0,124.0,First,81.65,0.0,62.0,True,26.55,0.0
0,,S,1.0,Southampton,male,True,man,45.0,90.0,First,108.5,0.0,45.0,True,,0.0
1,,S,3.0,Southampton,female,False,woman,31.0,62.0,Third,28.049899999999997,0.0,31.0,True,8.6833,0.0
1,,Q,3.0,Queenstown,female,False,woman,,,Third,71.75,2.0,,False,23.25,0.0
0,,S,3.0,Southampton,male,True,man,,,Third,50.300000000000004,1.0,,False,16.1,
0,C,C,1.0,Cherbourg,male,True,man,18.0,36.0,First,328.70000000000005,1.0,18.0,False,108.9,0.0
1,,S,3.0,Southampton,female,False,woman,,,Third,50.300000000000004,1.0,,False,16.1,0.0
1,,S,2.0,Southampton,female,False,woman,33.0,66.0,Second,85.25,1.0,,False,27.75,2.0
1,C,S,1.0,Southampton,female,False,woman,235.0,70.0,First,252.42499999999998,1.0,35.0,False,83.475,0.0
0,,S,3.0,Southampton,male,True,man,236.0,72.0,Third,25.6874,0.0,,True,7.8958,0.0
1,C,S,1.0,Southampton,male,True,man,48.0,76.0,First,272.0,1.0,38.0,False,90.0,0.0
0,,S,,Southampton,male,True,man,,,Third,25.6874,0.0,,True,7.8958,0.0
1,,S,3.0,Southampton,female,False,woman,22.0,44.0,Third,23.75,0.0,22.0,True,7.25,0.0
0,,S,3.0,Southampton,male,True,man,16.0,32.0,Third,30.5,,16.0,True,9.5,0.0
1,B,C,1.0,Cherbourg,male,True,man,32.0,64.0,First,93.5,0.0,32.0,True,30.5,0.0
1,D,S,1.0,Southampton,female,False,woman,221.0,42.0,First,235.87489999999997,0.0,21.0,True,77.9583,
1,,S,3.0,Southampton,male,True,man,41.0,62.0,Third,25.775,0.0,,True,7.925,0.0
1,,C,1.0,Cherbourg,female,False,woman,35.0,70.0,First,1538.9876,0.0,35.0,True,512.3292,0.0
1,,Q,3.0,Queenstown,female,False,woman,,,Third,25.6376,0.0,,True,7.8792,0.0
1,,C,3.0,Cherbourg,male,True,man,,,Third,47.737399999999994,1.0,,False,15.2458,1.0
1,,C,3.0,Cherbourg,male,True,man,29.0,58.0,Third,25.6874,0.0,29.0,True,7.8958,0.0
0,,S,3.0,Southampton,male,True,man,,,Third,25.6874,0.0,,True,7.8958,0.0
0,,S,3.0,Southampton,male,True,man,,,Third,24.65,0.0,,True,7.55,0.0
0,,S,2.0,Southampton,male,True,man,254.0,108.0,Second,44.0,,54.0,True,14.0,0.0
0,,S,3.0,Southampton,male,True,man,224.5,49.0,Third,26.150000000000002,0.0,,True,8.05,0.0
1,C,S,1.0,Southampton,male,True,man,48.0,76.0,First,272.0,1.0,38.0,False,90.0,0.0
0,,S,3.0,Southampton,male,True,man,43.0,86.0,Third,21.35,0.0,43.0,True,6.45,0.0
1,,S,3.0,Southampton,female,False,child,205.0,10.0,Third,96.1625,,5.0,False,31.3875,2.0
0,,S,3.0,Southampton,male,False,child,14.0,28.0,Third,142.7,5.0,14.0,False,46.9,2.0
0,,S,3.0,Southampton,male,True,man,36.0,72.0,Third,24.4874,,36.0,True,7.4958,0.0
0,,S,,Southampton,male,True,man,,,Third,171.4874,0.0,,True,56.4958,0.0
0,,C,1.0,Cherbourg,male,True,man,22.0,44.0,First,408.8999,0.0,22.0,True,135.6333,0.0
0,B,S,1.0,Southampton,male,True,man,31.0,62.0,First,158.0,1.0,31.0,False,52.0,0.0
1,,S,1.0,Southampton,male,True,man,27.0,54.0,First,93.5,,27.0,True,30.5,0.0
0,,S,3.0,Southampton,male,True,man,48.0,76.0,Third,27.987499999999997,0.0,38.0,True,8.6625,0.0
0,,S,,Southampton,male,True,man,69.0,118.0,Second,42.5,0.0,59.0,True,13.5,0.0
1,,C,,Cherbourg,female,False,child,204.0,8.0,Third,42.2501,0.0,4.0,False,13.4167,1.0
0,,S,3.0,Southampton,male,True,man,32.0,44.0,Third,26.150000000000002,0.0,,True,8.05,0.0
1,B,,1.0,,female,False,woman,62.0,124.0,First,242.0,0.0,62.0,True,80.0,
1,D,C,1.0,Cherbourg,female,False,woman,54.0,108.0,First,236.8001,1.0,54.0,False,78.2667,0.0
0,,S,3.0,Southampton,male,True,man,20.0,40.0,Third,30.5,0.0,20.0,True,9.5,
0,,S,3.0,Southampton,male,True,man,,,Third,26.150000000000002,0.0,,True,8.05,
1,,S,3.0,Southampton,male,True,man,25.0,50.0,Third,25.325000000000003,1.0,25.0,False,7.775,0.0
1,,S,3.0,Southampton,male,True,man,26.0,52.0,Third,171.4874,0.0,,True,,0.0
0,A,S,,Southampton,male,True,man,39.0,78.0,First,2.0,,39.0,True,0.0,0.0
0,,S,2.0,Southampton,male,True,man,18.0,36.0,Second,222.5,,18.0,True,73.5,0.0
0,,S,3.0,Southampton,male,False,child,1.0,2.0,Third,142.7,5.0,1.0,False,46.9,2.0
0,,S,3.0,Southampton,male,True,man,32.0,44.0,Third,26.150000000000002,0.0,,True,8.05,0.0
1,,Q,3.0,Queenstown,female,False,woman,,,Third,48.5,1.0,,False,15.5,0.0
0,,S,,Southampton,male,True,man,31.0,42.0,Third,50.300000000000004,0.0,21.0,True,16.1,0.0
0,,S,3.0,Southampton,male,True,man,22.0,44.0,Third,29.0,0.0,22.0,True,9.0,0.0
0,C,C,1.0,Cherbourg,male,True,man,49.0,98.0,First,334.6499,,49.0,False,,1.0
0,,S,3.0,Southampton,male,True,man,32.0,44.0,Third,26.150000000000002,0.0,,True,8.05,0.0
1,C,C,1.0,Cherbourg,female,False,woman,38.0,76.0,First,215.8499,1.0,38.0,False,71.2833,0.0
1,B,C,1.0,Cherbourg,female,False,woman,24.0,48.0,First,209.89999999999998,0.0,24.0,True,69.3,0.0
0,,S,2.0,Southampton,male,True,man,230.0,60.0,Second,33.5,0.0,30.0,True,10.5,0.0
0,,S,3.0,Southampton,male,True,man,24.0,48.0,Third,74.44999999999999,2.0,24.0,False,24.15,0.0
0,,S,2.0,Southampton,female,False,woman,44.0,88.0,Second,80.0,1.0,44.0,False,26.0,
0,,S,3.0,Southampton,male,True,man,38.5,57.0,Third,50.300000000000004,0.0,28.5,True,16.1,
